"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="00034595","Active",0,0,="0003459500","SRM CL&CL DEEP ACT PORE 100G","Q1790147",="3002740","CTY TNHH DKSH VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",,"No","Yes","Yes",="8850007450177",09-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,6,,1,,,,="",,,,200000,121,,100000000,121,"","41","24","",10900147,31-JUL-23,31-DEC-49,,0,51545,60600,,,,,,
"147-MOONLIGHT",="00717977","Active",1,1,="0071797711","TAM KEP TOC MAI MEE BEAUTIE 19","PROMO",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400302-BARETTES HAIR CLIPS","","",,"No","Yes","Yes",="8936135380422",07-SEP-23,31-DEC-49,"No",,,"","",1,Day,11,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","6","",10900147,19-AUG-23,31-DEC-23,,1,11500,19100,,,,,,
"147-MOONLIGHT",="00337453","Active",1,1,="0033745311","NRT LIFEBOUY CHANH KHU MUI 180G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102008-HAND SOAPS","0610200801-01- MEDICATED","","",16,"Yes","Yes","Yes",="8934868155225",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","36","",10900147,14-NOV-23,31-DEC-49,27900.13,1,28455,34700,,,,,31,446402.04
"147-MOONLIGHT",="00036411","Active",0,0,="0003641100","BVS KOTEX FREEDOM MAXI KC ST8M","Q1520147",="1161002","C.TY KIMBERLY CLARK VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104001-DAY","0610400102-02-NON WOVEN","","",,"No","Yes","Yes",="8935107214550",19-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,2,,1,,,,="",,,,30000000,121,,200000000,121,"","41","48","",10900147,01-JUL-23,31-DEC-49,,0,8182,8800,,,,,,
"147-MOONLIGHT",="00857643","Active",1,1,="0085764311","SERUM CHONG NANG SENKA 3 IN 1","P2250147",="3005759","CTY TNHH FT VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201002-FACIAL TREATMENT","0620100201-WHITENING","","",22,"Yes","Yes","Yes",="4550516705044",19-OCT-23,31-DEC-49,"Yes",,,"","",1,Week,5,,4,2,1,,="",,,,200000,121,,,,"C327(27/12/2023-10/01/2024)","1","1","",10900147,19-OCT-23,31-DEC-49,141322.75,1,176955,229000,,,,,289,3109100.52984597
"147-MOONLIGHT",="00968183","Active",1,1,="0096818311","BCN KIDS BAND PORORO 25M HT HONG","P5060147",="3004732","CONG TY TNHH MEDISOL","06-HBA AND COSMETIC","0640-HEALTH CARE","064030-FIRST AID","06403001-BANDAGE","0640300101-BANDAGE","","",14,"Yes","Yes","Yes",="8805178118197",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,500000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,29884.34,1,32686,45200,,,,,85,418380.8000000006
"147-MOONLIGHT",="01247831","Active",1,1,="0124783111","QUAN NGUYET SAN EMER CAP THAP BAN DEM M DO","P3970147",="3005683","CÔNG TY TNHH WOMANY","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104004-INCONTINENCE","0610400402-02-BED LINERS","PLANO","",3,"Yes","Yes","Yes",="8938544944271",25-OCT-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,,,"","1","1","",10900147,01-JUL-23,31-DEC-49,511008.3,1,567787,671300,,,,,0,1533024.9
"147-MOONLIGHT",="00870174","Active",1,1,="0087017411","GT XMEN GO REFRESH 630G","P0030147",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500201-LIQUID SOAP","","",,"No","Yes","Yes",="8935136862302",19-JUL-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,100000000,121,"","41","12","",10900147,19-JUL-22,31-DEC-49,,1,132727,174000,,,,,,
"147-MOONLIGHT",="00873814","Active",1,1,="0087381411","K.UOT EM BE NUNA K MUI 100 MIENG","PROMO",="2550006","CTY TNHH YAHO","06-HBA AND COSMETIC","0630-BABY CARE","063030-BABY TISSUE","06303001-BABY TISSUE","0630300102-WET TISSUE","","",81,"Yes","Yes","Yes",="8936006850665",12-JUL-22,31-DEC-49,"No",,,"","",1,Day,10,,4,10,5,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","24","",10900147,02-AUG-23,31-DEC-49,34473.8,1,,41000,,,,60,76,2792377.7855137656
"147-MOONLIGHT",="01018083","Active",1,1,="0101808311","GEL RUA MAT SIMPLE PURIFYING 150ML","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201001-FACIAL CLEANSER","0620100101-CLEANSER","","",49,"Yes","Yes","Yes",="8710447474419",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,2,1,,="",,,,1500,181,,1000000000,121,"C327(27/12/2023-10/01/2024)","41","6","",10900147,03-AUG-23,31-DEC-49,81074.54,1,102000,128300,,,,,14,3972652.5525542772
"147-MOONLIGHT",="00035112","Active",0,0,="0003511200","NUOC DTOC DR REVITALIZE NUTRI V 250ML","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100204-LEAVE-ON","","",54,"Yes","Yes","Yes",="8935030218243",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,2000000,121,,50000000,121,"C327(27/12/2023-10/01/2024)","1","1","",10900147,06-SEP-22,31-DEC-49,59244.64,0,62727,70600,,,,3,209,3199210.66022805
"147-MOONLIGHT",="00574352","Active",1,1,="0057435211","DG THAI DUONG 7NGAY HOA BUOI TAY 200ML","P0580147",="3002863","CONG TY CO PHAN SAO THAI DUONG","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100101-ANTI-DANDRUFF","","",37,"Yes","Yes","Yes",="8936007201091",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,1000000,121,,50000000,121,"","41","24","",10900147,07-OCT-23,31-DEC-49,86982,1,86982,125200,,,,1,155,3218334
"147-MOONLIGHT",="01046596","Active",2,2,="0104659622","LO2 BCDR LIPZO LIPZO AO DAI + KM","P2560147",="3000907","CONG TY CO PHAN DILIGO HOLDINGS","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",,"No","Yes","Yes",="8936066512343",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,200000,121,,50000000,121,"","41","36","",10900147,30-NOV-23,31-DEC-49,,2,49163,65900,,,,,,
"147-MOONLIGHT",="00944123","Active",1,1,="0094412311"," COT TOC KAWAII NHUNG 12H ","PROMO",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400303-PONEY TAILS HOLDERS","","",0,"No","Yes","Yes",="8936176841265",07-SEP-23,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","12","",10900147,19-AUG-23,31-DEC-23,31909,1,,39100,,,,,0,0
"147-MOONLIGHT",="00418108","Active",1,1,="0041810811","TNT BIGEN 7 DEN ANH NAU","P0160147",="2050786","CONG TY TNHH DV TM THANH NGOC(FC)","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",23,"Yes","Yes","Yes",="4987205041181",05-JAN-23,31-DEC-49,"No",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,50000000,121,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","1","1","",10900147,01-MAR-23,31-DEC-49,138317.95,1,178636,233900,,,,,2154,3181312.85
"147-MOONLIGHT",="01247450","Active",1,1,="0124745011","TG GENNIE BABY 2IN1 D.NHE& D.AM FOR GIRL 400ML","P2060147",="3003604","CONG TY CO PHAN VENUS INC. VIETNAM","06-HBA AND COSMETIC","0630-BABY CARE","063010-BABY SKIN CARE","06301001-BABY SKIN CARE","0630100108-BABY SHAMPOO & SHOWER 2IN1","PLANO","",,"No","Yes","Yes",="8938540061132",12-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,1500000,121,,50000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","6","",20500147,21-DEC-23,02-JAN-24,,1,118527,157900,,,126300,,,
"147-MOONLIGHT",="00982758","Active",1,1,="0098275811","SON OFELIA FLAWSOME HONG ĐO 2G","P1520147",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062020-MAKE UP","06202001-LIP","0620200102-COLOR","","",0,"No","Yes","Yes",="8935006541207",21-JUN-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,7000000,121,,200000000,121,"","1","1","",10900147,21-JUN-22,31-DEC-49,101029.28,1,147273,180000,,,,,,0
"147-MOONLIGHT",="01247822","Active",1,1,="0124782211","KDR CLOSEUP K.CHAT DAT SET DETOX 230G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300105-FRESHMINT","PLANO","",97,"Yes","Yes","Yes",="8934839128647",13-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","36","",10900147,29-APR-23,31-DEC-49,38638.68,1,41264,50300,,,,,388,3747952.0677777767
"147-MOONLIGHT",="00954673","Active",1,1,="0095467311","KEM NHUOM TOC BIGEN 5 NAU SAM 100ML","P0160147",="2050786","CONG TY TNHH DV TM THANH NGOC(FC)","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101004-HAIR COLORING","0610100401-PERMANENT COLOR","","",8,"Yes","Yes","Yes",="4987205041365",05-JAN-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,1000000,121,,50000000,121,"C326(14/12/2023-26/12/2023),C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","1","1","",10900147,01-MAR-23,31-DEC-49,149091,1,163636,208500,,,,,0,1192728
"147-MOONLIGHT",="01013557","Active",1,1,="0101355711","NSM MUOI ANBEE HUONG CHANH 550ML","P5110806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103003-MOUTH AND DENTAL","0610300303-03-MOUTHWASH","","",0,"No","Yes","Yes",="8936039018407",10-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,8,,4,12,10,,="",,,,,,,,,"","41","24","",10900147,06-MAY-22,31-DEC-49,12397,1,,14900,,,,,0,0
"147-MOONLIGHT",="01263687","Active",1,1,="0126368711","KEM U TRESEMME KERATIN 500G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100202-TREAT RINSE-OFF","","",16,"Yes","Yes","Yes",="8934868163664",20-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","8","",10900147,04-FEB-23,31-DEC-49,179933.65,1,185455,235000,,,,2,228,2878938.422857136
"147-MOONLIGHT",="01237527","Active",1,1,="0123752711","NRT LABCCIN TAO BOT HUONG DAO TUI 200ML","P4100806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102008-HAND SOAPS","0610200803-03- FRUIT SCENTED","PLANO","",,"No","Yes","No",="8801046363829",10-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,8,,15,,,2,="",,,,,,,,,"","41","18","",,,,,1,,,,,,,,
"147-MOONLIGHT",="00973803","Active",1,1,="0097380311","LO 2+1 BCDR P/S THAN BAC KHANG KHUAN","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103002-TOOTHBRUSHES","0610300202-02-SOFT BRUSH","","",45,"Yes","Yes","Yes",="8934839134266",29-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,25,10,,="",,,,1500,181,,1000000000,121,"C401(11/01/2024-24/01/2024)","41","24","",10900147,11-AUG-23,31-DEC-49,59962.54,2,62130,74700,,,,,149,2698314.1411175865
"147-MOONLIGHT",="01283016","Active",1,1,="0128301611","DG FRESH ORGANIC - VOLUMIZING 500G ","PROMO",="1950004","CONG TY MY PHAM SAI GON","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101001-SHAMPOO","0610100105-FAMILY","","",,"No","Yes","No",="8934662205706",15-JUL-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C327(27/12/2023-10/01/2024)","41","12","",,,,,1,93636,,,,,,,
"147-MOONLIGHT",="00397382","Active",1,1,="0039738211","TQ BOBBY CHONG HAM M56","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0630-BABY CARE","063020-BABY DIAPERS","06302002-PANTS","0630200202-MEDIUM","","",7,"Yes","Yes","Yes",="8934755051128",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,25000000,121,,400000000,121,"","41","3","",10900147,14-DEC-23,31-DEC-49,231741.66,1,263056,259300,,,,1,158,1622191.624343577
"147-MOONLIGHT",="01213106","Active",1,1,="0121310611","SUA CN SUNPLAY SKIN AQUA TONE UP LATTE BEIGE SPF50","PROMO",="2050005","C.TY TNHH DV TN THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201004-UV PROTECTION","0620100402-FACIAL","","",24,"Yes","Yes","Yes",="8935006542921",14-JUL-22,31-DEC-49,"No",,,"","",1,Day,4,,4,2,1,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","1","1","",10900147,05-JUN-22,31-DEC-49,133502.4,1,,185000,,,,,4738,3204057.6
"147-MOONLIGHT",="00944115","Active",1,1,="0094411511"," BANG DO KAWAII TRON ","P3880147",="3004230","CTY TNHH SX TM PHAT TRIEN HAN THINH","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204003-HAIRCARE ACCESS","0620400302-BARETTES HAIR CLIPS","","",,"No","Yes","Yes",="8936176841173",04-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,,1,40091,49000,,,44100,,,
"147-MOONLIGHT",="00972917","Active",1,1,="0097291711","DUNG CU CAO LUOI OKAMURA 5C","P3500147",="3004718","CN TPHCM CTTNHH SX&TM T&H VN","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103005-DENTAL ACC","0610300505-TONGUE BRUSH","","",,"No","Yes","Yes",="4983435754198",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,1500000,121,,,,"","41","24","",10900147,01-JUL-23,31-DEC-49,,1,20836,26900,,,,,,
"147-MOONLIGHT",="00164094","Active",0,0,="0016409400","ST LIFEBUOY BVE V.TROI 800G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200102-ANTIBACTERIAL","","",61,"Yes","Yes","Yes",="8934868179986",27-APR-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"C326(14/12/2023-26/12/2023),C327(27/12/2023-10/01/2024)","41","12","",20300147,14-DEC-23,26-DEC-23,118038.79,0,136909,179200,,136000,,14,171,7200366.494322412
"147-MOONLIGHT",="00034213","Active",0,0,="0003421300","KEM MAT NA LANA 100G TRUNG GA SUA","",="","","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100301-GEL","","",6,"Yes","No","Yes",="8935150300286",,,"No",,,"","",,,,,,,,,="",,,,,,,,,"","","","",10900147,31-JUL-23,31-DEC-49,29750,,,43300,,,,,167,178500
"147-MOONLIGHT",="01178244","Active",1,1,="0117824411","SRM NIVEA NAM BRIGHT OIL CLEAR SCRUB 100G","P2530147",="0461011","CONG TY TNHH DKSH VIET NAM - NIVEA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500301-CLEANSER","","",6,"Yes","Yes","Yes",="4005808888801",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Week,5,,1,,,,="",,,,200000,121,,100000000,121,"C327(27/12/2023-10/01/2024)","41","12","",10900147,03-AUG-23,31-DEC-49,53269.53,1,64545,80300,,,,,96,319617.2045454546
"147-MOONLIGHT",="01250031","Active",1,1,="0125003111","KDR PERIOE NEW FRESH ALPHA 185G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061030-ORAL CARE","06103001-TOOTHPASTE","0610300105-FRESHMINT","PLANO","",,"No","Yes","Yes",="8801051064070",26-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"C401(11/01/2024-24/01/2024)","41","40","",10900147,16-SEP-23,31-DEC-49,,1,19091,24800,,,,,,
"147-MOONLIGHT",="00265154","Active",1,1,="0026515411","DG XMEN FOR BOSS INTENSE 650G","PROMO",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500101-01-SHAMPOO","","",149,"Yes","Yes","Yes",="8935136860339",30-JUN-22,31-DEC-49,"No",,,"","",1,Day,9,,4,12,10,,="",,,,,,,,,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","12","",20300147,14-DEC-23,26-DEC-23,130929.28,1,,203700,,148000,,1,2471,19508463.149999994
"147-MOONLIGHT",="01410240","Active",1,1,="0141024011","BVS ELIS FAIRY WINGS 25.0CM 7M","P4010147",="3006115","CONG TY TNHH BAN LE SONG MA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104001-DAY","0610400102-02-NON WOVEN","","",,"No","Yes","Yes",="8858947831049",02-DEC-23,31-DEC-49,"Yes",,,"","",1,Week,7,,1,,,,="",,,,200000,121,,,,"C401(11/01/2024-24/01/2024)","41","24","",20500147,20-DEC-23,09-JAN-24,,2,17727,18800,,,18100,,,
"147-MOONLIGHT",="01212470","Active",1,1,="0121247011","KEM U TOC MPROS TRAI BO 500ML","PROMO",="3004822","CTY CO PHAN LAVO","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100202-TREAT RINSE-OFF","","",4,"Yes","Yes","Yes",="8936037367149",14-JUL-22,31-DEC-49,"No",,,"","",1,Day,10,,4,10,5,,="",,,,,,,,,"C327(27/12/2023-10/01/2024),C401(11/01/2024-24/01/2024)","41","24","",10900147,05-JUN-22,31-DEC-49,25840,1,,42000,,,,,54,103360
"147-MOONLIGHT",="00770532","Active",1,1,="0077053211","TAM BONG NARIKO TRE EM T. GIAY HOP 200 CAY","P3930147",="3005108","CTY TNHH SX TM M BEAUTIE","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204006-COTTON","0620400601-COTTON BUDS","","",70,"Yes","Yes","Yes",="8936135380712",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,2,1,,="",,,,1500000,121,,,,"","41","72","",10900147,19-AUG-23,31-DEC-23,27000,1,27000,33100,,,,2,138,1890000
"147-MOONLIGHT",="01240418","Active",1,1,="0124041811","DCR GILLETTE BLUE 2 FLEXI 2S","P0670806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105003-FACIAL CARE","0610500302-SHAVING","PLANO","",25,"Yes","Yes","Yes",="7702018965267",04-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,3,,4,12,10,,="",,,,,,,,,"","41","12","",10900147,03-AUG-23,31-DEC-49,14517.24,1,,18600,,,,7,84,362930.9375
"147-MOONLIGHT",="01232165","Active",1,1,="0123216511","ST DRICH HOA SEN 550G","P0050147",="1250057","CONG TY TNHH MY PHAM LG-VINA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102001-LIQUID SOAPS","0610200103-FRAGRANCE","PLANO","",6,"Yes","Yes","Yes",="8935030221656",28-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,8,,1,,,,="",,,,2000000,121,,50000000,121,"C326(14/12/2023-26/12/2023),C401(11/01/2024-24/01/2024)","41","10","",20300147,14-DEC-23,26-DEC-23,60886.69,1,85455,98000,,96400,,2,87,365320.122
"147-MOONLIGHT",="00971942","Active",1,1,="0097194211","TA QUAN CARYN MONG NHE M16","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104004-INCONTINENCE","0610400401-01-ADULT DIAPERS","","",2,"Yes","Yes","Yes",="8934755040177",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,25000000,121,,400000000,121,"","41","3","",10900147,01-JUL-23,31-DEC-49,160189.48,1,168182,193800,,,,3,18,320378.956957328
"147-MOONLIGHT",="00036341","Active",0,0,="0003634100","XB XMEN WOOD 90G","P0030147",="0950016","CTY CP MARICO SOUTH EAST ASIA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105002-BODY CARE","0610500202-BAR SOAP","","",79,"Yes","Yes","Yes",="8935136803190",06-AUG-22,31-DEC-49,"Yes",,,"","",1,Day,5,,4,12,10,,="",,,,1000000,121,,100000000,121,"","41","80","",10900147,01-AUG-22,31-DEC-49,17270.76,0,17273,22200,,,,,344,1364389.8832556892
"147-MOONLIGHT",="01250030","Active",1,1,="0125003011","DG OLD SPICE 2IN1 HUONG HOANG DA 650ML","P0670806",="806","SOUTHERN WAREHOUSE","06-HBA AND COSMETIC","0610-PERSONAL CARE","061050-MEN CARE","06105001-HAIR CARE","0610500101-01-SHAMPOO","PLANO","",17,"Yes","Yes","Yes",="012044046074",19-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,3,,4,12,10,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","4","",10900147,26-OCT-22,31-DEC-49,140116.11,1,,207900,,,,1,182,2381973.837837836
"147-MOONLIGHT",="00063211","Active",0,0,="0006321100","DX SSK MEM MUOT DIEU KY 320G","P0010147",="1250016","CTY TNHH QUOC TE UNILEVER VIET NAM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061010-HAIR CARE","06101002-COND. AND TREATMENT","0610100201-CONDITIONERS","","",23,"Yes","Yes","Yes",="8934868156871",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,4,,4,12,10,,="",,,,1500,181,,1000000000,121,"","41","12","",10900147,01-AUG-22,31-DEC-49,66851.12,0,68182,84000,,,,,162,1537575.7026042544
"147-MOONLIGHT",="01255516","Active",1,1,="0125551611","SMT FELINA DELUXE DS7091","PROMO",="3000863","CTY TNHH DV-TM THANH NGOC","06-HBA AND COSMETIC","0620-BEAUTY CARE","062040-ACCESSORIES","06204005-NAIL CARE","0620400502-NAIL POLISH","PLANO","",,"No","Yes","Yes",="8935293106714",07-SEP-23,31-DEC-49,"No",,,"","",1,Day,4,,1,,,,="",,,,,,,,,"C327(27/12/2023-10/01/2024)","41","6","",10900147,03-AUG-23,31-DEC-49,,1,,77000,,,,,,
"147-MOONLIGHT",="00971941","Active",1,1,="0097194111","TA QUAN CARYN MONG NHE L7 M","Q1540147",="2250102","CN CTY CP DIANA UNICHARM","06-HBA AND COSMETIC","0610-PERSONAL CARE","061040-FEMININE AND HYGIEN","06104004-INCONTINENCE","0610400401-01-ADULT DIAPERS","","",,"No","Yes","Yes",="8934755040139",13-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,25000000,121,,400000000,121,"","41","6","",10900147,01-JUL-23,31-DEC-49,,1,79182,95600,,,,,,
"147-MOONLIGHT",="00282178","Active",1,1,="0028217811","XKM NIVEA NU B&W 150ML","P2530147",="0461011","CONG TY TNHH DKSH VIET NAM - NIVEA","06-HBA AND COSMETIC","0610-PERSONAL CARE","061020-BATH AND BODY","06102006-DEODORANT","0610200602-SPRAY WOMEN","","",16,"Yes","Yes","Yes",="4005808073863",05-OCT-23,31-DEC-49,"Yes",,,"","",1,Week,5,,15,,,2,="",,,,200000,121,,100000000,121,"C326(14/12/2023-26/12/2023)","41","12","",20500147,21-DEC-23,02-JAN-24,69112.79,1,86364,95500,,,85200,1,417,1105804.6566666656
"147-MOONLIGHT",="00034832","Active",0,0,="0003483200","GEL LOT MUN DAI LOAN 60G GAMMA          ","P1600147",="0750032","DN TU NHAN HOA MY PHAM GAMMA","06-HBA AND COSMETIC","0620-BEAUTY CARE","062010-FACIAL CARE","06201003-MASKS","0620100301-GEL","","",0,"No","Yes","Yes",="8936039100027",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,8,,4,2,1,,="",,,,5000000,121,,50000000,121,"","1","1","",10900147,31-JUL-23,31-DEC-49,20000,0,20000,22800,,,,,0,0
