"STOREID","GOLDCODE","ARTICLESTATUS","LV","SV","GoldCode_LV_SV","DESCRIPTION","COMMERCIALCONTRACT","SUPPLIERCODE","SUPPLIERNAME","DIVISION","DEPARTMENT","SUBDEPARTMENT","FAMILY","SUBFAMILY","PLANOGRAM","ATTRIB2","CURRENTSTOCK","FMCGDETENTION","OA","SA","BARCODE","OASTART","OAEND","MAINSUPPLIER","LEVERAGE","RETURNSTOCK","RETURNSTATUS","RETURNSTATUSDATE","FREQUENCY","DESFREQUENCY","DELIVERYPERIOD","COVERDAYS","ORDERMODE","FIXORDERQTY","MINQTY","PRESTOCK","PO","PO_QTY","PODATE","DELIVERYDATE","FREEFREIGHTTHRESHOLD","FREEFREIGHTUNIT","MINORDERFR","MAXORDERFR","UNIT","CATALOGUE","SKU_PU","COEF","ORDERMINPU","PRICELIST","STARTDATEPRICELIST","ENDDATEPRICELIST","COSTPRICE","LV","PURCHASEPRICE","NORMALPRICE","CLEARANCEPRICE","CATALOGUEPRICE","COMPLEMENTPRICE","SALESQTY","STOCKDAY","STOVAL"
"147-MOONLIGHT",="00981307","Active",1,1,="0098130711","P-SH-BO LAU NHA 360 DO SUNHOUSE 330S","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300102-CLEANING MOP SET","","",,"No","Yes","Yes",="8935259812178",01-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","2","",10900147,01-NOV-23,31-DEC-49,,1,270000,450000,,,,,,
"147-MOONLIGHT",="01407071","Active",1,1,="0140707111","CHUONG LUOI 2233","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8935252741574",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,56240,89900,,,61000,,,
"147-MOONLIGHT",="01046368","Active",2,2,="0104636822","QP-KHAN TAY UQ09 COTTON 28*42CM-47G-NAU","B0080147",="3000582","CTY CO PHAN DET GIA DUNG PHONG PHU","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",0,"No","Yes","Yes",="8934976107253",27-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,4000000,121,,200000000,121,"","41","30","",20500147,13-DEC-23,25-DEC-23,16600,2,16600,25000,,,19000,,0,0
"147-MOONLIGHT",="00829391","Active",1,1,="0082939111","CHAO V.DA.TU 30CM KG662XL- MR SAU LONG","A8430147",="3005029","CTCP LIEN DOANH KANGAROO QUOC TE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100105-FRYING PAN","","",,"No","Yes","Yes",="8935326000576",03-OCT-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",20300147,12-DEC-23,26-DEC-23,,1,363000,489000,,389000,,,,
"147-MOONLIGHT",="01294166","Active",1,1,="0129416611","KBM - AO SAT NACH - S","D0580147",="3005947","CONG TY TNHH MTV KIM BINH MINH","02-HOME LINE","0240-HOME IMPROVEMENT","024080-PET","02408005-CLOTHES","0240800504-TANKTOPS","","",,"No","Yes","Yes",="8935347900008",30-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,30-SEP-23,31-DEC-49,,1,25000,59000,,,,,,
"147-MOONLIGHT",="01363052","Active",1,1,="0136305211","KEO 1240","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502002-SCHOOL MATERIAL","0250200203-SCISSORS","","",,"No","Yes","Yes",="8935252741215",20-JUL-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-JUL-23,31-DEC-49,,1,16800,29900,,,,,,
"147-MOONLIGHT",="01010914","Active",1,1,="0101091411","P-SRI-DORAEMON SKY-BO MUONG NIA SP358/F358","A1370147",="3000667","CTY TNHH SRITHAI (VIETNAM)","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200109-MELAMINE CHILDREN","","",4,"Yes","Yes","Yes",="8935095062881",15-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,08-JUL-23,31-DEC-49,21018,1,24727,39900,,,,,27,84072
"147-MOONLIGHT",="00081670","Active",1,1,="0008167011","BO 6 LY CHARISMA HIBALL 415ML","A1270147",="2050262","CONG TY TNHH TRUNG HUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8850222177095",09-NOV-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,05-OCT-23,31-DEC-49,,1,179000,269000,,,,,,
"147-MOONLIGHT",="01281671","Active",1,1,="0128167111","CP-DIA AO LA XANH COBAN 20CM","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200112-PORCELAIN PLATE","","",,"No","Yes","Yes",="8935346500261",27-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","10","",10900147,26-JUL-23,31-DEC-49,,1,75455,129000,,,,,,
"147-MOONLIGHT",="01264446","Active",3,3,="0126444633","MK-KHAN TAM BK21 BE 60X120CM 300G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204510934",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,10-JAN-24,,3,125000,,,,119000,,,
"147-MOONLIGHT",="01247582","Active",1,1,="0124758211","HOP XE DIEU KHIEN 6166E1","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023010-TOYS","02301002-BOY'S TOYS","0230100202-RECHARGEABLE BAT OPERATE CAR","","",,"No","Yes","Yes",="8935293614752",21-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-OCT-22,31-DEC-49,,1,175000,269000,,,,,,
"147-MOONLIGHT",="00301411","Active",1,1,="0030141111","PHICH CAM CHUYEN DA CHIEU","D0140147",="3000444","CONG TY CO PHAN TAP DOAN DIEN QUANG","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404002-SOCKET","0240400201-ELECTRIC SOCKET","","",0,"No","Yes","Yes",="8934578090069",20-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,08-JUL-23,31-DEC-49,41280,1,41280,73000,,,,,0,0
"147-MOONLIGHT",="01407058","Active",1,1,="0140705811","TRAI CHAU CARO 40 LI","E0090147",="1000863","CTY TNHH THAI BINH THINH VUONG","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8935252741444",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,,,"","1","1","",20500147,01-DEC-23,26-DEC-23,,1,5700,9900,,,6500,,,
"147-MOONLIGHT",="00795126","Active",1,1,="0079512611","SPRRING-LO 10 CHEN MIA 15 CM","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200403-DISPOSABLE BOWL","","",21,"Yes","Yes","Yes",="8935241702678",11-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,08-JUL-23,31-DEC-49,17461.61,1,18000,27900,,,,3,25,366693.7499999991
"147-MOONLIGHT",="00908931","Active",1,1,="0090893111","MUONG AN LON INOX CAN TRON CAO CAP","A0260147",="3000364","CONG TY TNHH MTV SX TM DV BEP XINH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200303-SPOON","","",,"No","Yes","Yes",="8935252302126",14-MAY-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","30","",20500147,14-DEC-23,26-DEC-23,,1,59597,89900,,,77000,,,
"147-MOONLIGHT",="00170547","Active",0,0,="0017054700","NNB-CAY LAN BUI 60 LOP","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103003-CLOTHES CLEANING","0210300301-DUST ROLL","","",1,"Yes","Yes","Yes",="8938502427013",27-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,26030,0,27400,39900,,,35000,,3,26030
"147-MOONLIGHT",="01021536","Active",1,1,="0102153611","GIAY IK COPY A4/70","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502006-OFFICE SUPPLY","0250200605-COPY PAPER","","",10,"Yes","Yes","Yes",="8991389139004",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,63890,1,63890,89900,,,,3,116,638900
"147-MOONLIGHT",="00440073","Active",1,1,="0044007311","CHERRY-KHUI RUOU INOX DA-224","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100308-OPEN TOOL","","",13,"Yes","Yes","Yes",="8935236802963",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,22-SEP-23,31-DEC-23,69926.96,1,71800,99000,,,,,205,909050.4347826083
"147-MOONLIGHT",="01247597","Active",1,1,="0124759711","THU BONG MEM L10","C0520147",="3004554","CTY TNHH DT VA PT TAN DINH HAO","02-HOME LINE","0230-LEISURE","023010-TOYS","02301005-PLUSH TOY","0230100502-ANIMAL PLUSH TOY","","",,"No","Yes","Yes",="8935293615810",21-OCT-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,2000000,121,,,,"","1","1","",10900147,21-OCT-22,31-DEC-49,,1,95000,179000,,,,,,
"147-MOONLIGHT",="01411888","Active",1,1,="0141188811","DAY DEN LONG DO 30","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306002-MOON CAKE","0230600201-LATERN","","SEASONAL;",,"No","Yes","Yes",="8935094840350",13-DEC-23,12-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,13-DEC-23,31-DEC-49,,1,30000,50000,,,,,,
"147-MOONLIGHT",="01283088","Active",1,1,="0128308811","BO 6 LY CAO TT DELI SUMMER FOREST GREY 380ML","A1960147",="3006057","CTY TNHH KINH DOANH TONG HOP 3N","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935341802100",16-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,2000000,121,,,,"","41","4","",10900147,16-AUG-23,31-DEC-49,,1,150284,249000,,,,,,
"147-MOONLIGHT",="00424468","Active",1,1,="0042446811","LY TT THAP LUMINARC ISLANDE 200ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200204-COCKTAIL GLASS","","",0,"No","Yes","Yes",="8935295600531",21-JUN-22,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,08-JUL-23,31-DEC-49,15636,1,15636,20000,,,,,0,0
"147-MOONLIGHT",="01395266","Active",1,1,="0139526611","MUONG COM NHON INOX DUXTON BO 6 CAI","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200303-SPOON","","",,"No","Yes","Yes",="8935346502982",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","20","",10900147,27-SEP-23,31-DEC-49,,1,20909,34900,,,,,,
"147-MOONLIGHT",="01018289","Active",1,1,="0101828911","P-KANG-CHOI LAU NHA DA NANG KG9SM","A8500147",="3005187","CTCP LIEN DOANH KANGAROO QT - CN MN","02-HOME LINE","0210-HOUSEWARE","021030-CLEANING","02103001-HOUSE CLEANING","0210300102-CLEANING MOP SET","","",,"No","Yes","Yes",="8935326004512",16-SEP-23,31-DEC-49,"No",,,"","",1,Day,10,,1,,,,="",,,,5000000,121,,,,"","41","5","",20500147,14-DEC-23,26-DEC-23,,1,550000,799900,,,699000,,,
"147-MOONLIGHT",="00402956","Active",1,1,="0040295611","6072/4-BO 4 HOP CN 600ML MICRONWARE","A0100147",="1000858","CTY TNHH MTV TM TRUNG PHUC","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",,"No","Yes","Yes",="8851251060723",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","41","10","",10900147,26-JUL-23,31-DEC-49,,1,69900,80000,,,,,,
"147-MOONLIGHT",="01267484","Active",1,1,="0126748411","96 DO CHOI THU BOI CY-A119X4","C0020147",="2050598","CO SO BUI DUC BAC","02-HOME LINE","0230-LEISURE","023010-TOYS","02301006-MIXED TOYS","0230100603-PLASTIC ANIMAL","","",,"No","Yes","Yes",="8935094839262",17-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","5","",10900147,17-MAR-23,31-DEC-49,,1,54000,109000,,,,,,
"147-MOONLIGHT",="00158227","Active",1,1,="0015822711","PHAN KHONG BUI DC-01 AIR SOFT","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200119-BOARD PEN","","",,"No","Yes","Yes",="8935001842576",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,,1,6670,10900,,,,,,
"147-MOONLIGHT",="01267780","Active",1,1,="0126778011","TV-BO 6 LY THAP TT LUMINARC EIFFEL GREY 300ML","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200203-WATER GLASS","","",,"No","Yes","Yes",="8935295604799",26-MAY-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","1","",10900147,08-JUL-23,31-DEC-49,,1,187636,325000,,,,,,
"147-MOONLIGHT",="00872618","Active",1,1,="0087261811","GGOMI-KEP DA CHUC NANG M 81835","A0160147",="1629028","CTY TNHH TM & DV PHU SY","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100312-TONGS","","",,"No","Yes","Yes",="8809022081835",30-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","41","10","",10900147,06-MAY-22,31-DEC-49,,1,33900,49900,,,,,,
"147-MOONLIGHT",="01412016","Active",1,1,="0141201611","BF-HU TT 1.5L HEREVIN TRON SOC NAP DECOR ","A1760147",="3003938","CTY CP TM DV A AU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100406-FOOD JAR","","",,"No","Yes","Yes",="8935295671869",24-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","12","",10900147,24-NOV-23,31-DEC-49,,1,85185,139000,,,,,,
"147-MOONLIGHT",="01046469","Active",1,1,="0104646911","P-NNB-SPRIING LOC 20 TO GIAY 350ML","A1200147",="1450257","CTY TNHH NNB","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102004-DISPOSABLE WARE","0210200403-DISPOSABLE BOWL","","",39,"Yes","Yes","Yes",="8935241704351",11-NOV-23,29-FEB-24,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,50000000,121,"","1","1","",20500147,14-DEC-23,26-DEC-23,39900,1,42000,79900,,,49000,1,234,1556100
"147-MOONLIGHT",="01009922","Active",1,1,="0100992211","CHAO TRON SUNHOUSE 2 QUAI CT30R2","A0130147",="1429085","CTY CO PHAN TAP DOAN SUNHOUSE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100106-SAUCE PAN","","",,"No","Yes","Yes",="8935259813670",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","20","",10900147,06-MAY-22,31-DEC-49,,1,155000,275000,,,,,,
"147-MOONLIGHT",="01016102","Active",1,1,="0101610211","DURACELL EVERYDAY ALKALINE AA4","D0490147",="3005161","CONG TY TNHH THUC PHAM AN NAM","02-HOME LINE","0240-HOME IMPROVEMENT","024040-ELECTRIC & LIGHTING","02404001-BATTERY","0240400102-ALKALINE BATTER","","",35,"Yes","Yes","Yes",="5000394155008",22-NOV-22,31-DEC-49,"No",,,"","",1,Day,7,,1,,,,="",,,,200000,121,,,,"","41","12","",10900147,13-SEP-23,31-DEC-49,33130.66,1,33400,52900,,,,3,63,1159573.268698061
"147-MOONLIGHT",="01010910","Active",1,1,="0101091011","P-SRI-DORAEMON SKY-THO CO NAP BL450-5.5","A1370147",="3000667","CTY TNHH SRITHAI (VIETNAM)","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200109-MELAMINE CHILDREN","","",2,"Yes","Yes","Yes",="8935095062805",15-MAR-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,50000000,121,"","1","1","",10900147,08-JUL-23,31-DEC-49,68309,1,80364,127500,,,,1,12,136618
"147-MOONLIGHT",="00254669","Active",2,2,="0025466922","VI 3 BUT CHI GO GP01","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502001-WRITING MATERIAL","0250200102-PENCIL & PENCIL ACC","","",0,"No","Yes","Yes",="8935001821090",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,8550,2,8550,12900,,,,,0,0
"147-MOONLIGHT",="01405541","Active",1,1,="0140554111","COMBO TRANG TRI NOEL TRUNG","C0610147",="3005981","CTTNHHSX DAU TU XNK LIEN HIEP THANH","02-HOME LINE","0230-LEISURE","023060-SEASONAL","02306003-CHRISTMAS","0230600302-CHRISTMAS DECORATION","","SEASONAL;",,"No","Yes","Yes",="8936056056925",02-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,26-DEC-23,,1,385200,699000,,,417000,,,
"147-MOONLIGHT",="00575874","Active",1,1,="0057587411","BAM KIM SO 10 FO-ST03","E0240147",="2050010","CTY TNHH TMDV THIEN LONG HOAN CAU","02-HOME LINE","0250-CULTURE","025020-STATIONERY","02502006-OFFICE SUPPLY","0250200611-OFFICE ACCESSORIES","","",26,"Yes","Yes","Yes",="8935219480096",08-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","1","1","",10900147,08-AUG-23,31-DEC-49,18310,1,18310,29900,,,,,223,476060
"147-MOONLIGHT",="00867801","Active",1,1,="0086780111","TM-DAO BAO INOX RF-B06","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101003-KITCHEN TOOL","0210100306-PEELING,CHOPPING,SHARPEN","","",,"No","Yes","Yes",="6936423913068",23-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","24","",10900147,06-MAY-22,31-DEC-49,,1,28900,44900,,,,,,
"147-MOONLIGHT",="01396051","Active",1,1,="0139605111","CP-CHEN COM 11.5CM LAC VIET","10050147",="3001106","CTY TNHH QUOC TE VINH PHAT","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200111-PORCELAIN RICE BOWL","","",,"No","Yes","Yes",="8935346503064",01-OCT-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,100000000,121,"","41","30","",10900147,01-OCT-23,31-DEC-49,,1,27273,42900,,,,,,
"147-MOONLIGHT",="01393392","Active",1,1,="0139339211","GCS231-20IH_NOI M.DA M.ROT 20CM","A8380147",="3004814","CTY TNHH GREEN COOK","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100102-ALUMINUM POT","","",,"No","Yes","No",="8936146121052",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","6","",,,,,1,285727,,,,,,,
"147-MOONLIGHT",="01396048","Active",1,1,="0139604811","TV-TO OVAL OPAL SAC XUAN 6"" SX6TO (15.2CM)","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200103-GLASS BOWL","","",,"No","Yes","Yes",="8935282802122",16-DEC-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","41","6","",10900147,01-DEC-23,31-DEC-49,,1,33500,54900,,,,,,
"147-MOONLIGHT",="00920369","Active",1,1,="0092036911","NOI INOX VUNG KINH 16CM KG16SP1","A8430147",="3005029","CTCP LIEN DOANH KANGAROO QUOC TE","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100101-STAINLESS POT","","",,"No","Yes","Yes",="8935326001658",30-NOV-23,31-DEC-49,"No",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,06-MAY-22,31-DEC-49,,1,,449000,,,,,,
"147-MOONLIGHT",="00959467","Active",1,1,="0095946711","YOKO-BO THAU RO CAO CAP 35CM","A8340147",="3004605","CTY CP NHUA TAN PHU","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101002-KITCHEN STORAGE","0210100203-PLASTIC BASIN","","",14,"Yes","Yes","Yes",="8935275213027",27-SEP-23,31-DEC-49,"Yes",,,"","",1,Week,6,,1,,,,="",,,,5000000,121,,,,"","41","10","",10900147,09-SEP-23,31-DEC-49,66358,1,96171,139000,,,,,158,929012
"147-MOONLIGHT",="01257798","Active",1,1,="0125779811","LNL-HOP B.Q 540ML-DO HSM8220","A8530147",="3005248","CTY TNHH LOCK & LOCK HCM","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101004-FOOD STORAGE","0210100404-PLASTIC FOOD BOX","","",,"No","Yes","No",="8935255824045",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","41","1","",,,,,1,15351,,,,,,,
"147-MOONLIGHT",="01380687","Active",1,1,="0138068711","ONG DUA INOX VUONG VANG LW230","B0580147",="3006080","CTY TNHH SX GIA DUNG TUYET MAI","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102003-CUTLERY - TABLEWARE ACC","0210200307-TOOTHPICK/PAPER/CHOPSTICK HOLDER","","",,"No","Yes","Yes",="8935263801687",16-SEP-23,31-DEC-49,"Yes",,,"","",1,Day,7,,1,,,,="",,,,3000000,121,,,,"","41","20","",10900147,23-AUG-23,31-DEC-49,,1,62000,99900,,,,,,
"147-MOONLIGHT",="00580517","Active",1,1,="0058051711","GOI OM CAY BUT CHI","B0070147",="3000365","CTY CO PHAN MAY THIEN HA","02-HOME LINE","0220-HOME FURNISHING","022010-BEDDING","02201005-KIDS","0220100503-KID BOLSTER","","",,"No","Yes","Yes",="8936040057433",22-SEP-22,31-DEC-49,"No",,,"","",1,Day,9,,1,,,,="",,,,2000000,121,,50000000,121,"","41","5","",20500147,13-DEC-23,25-DEC-23,,1,92045,135000,,,119000,,,
"147-MOONLIGHT",="01250563","Active",1,1,="0125056311","GCW01-36IH_ CHAO XAO THEP NITRIDING 36CM","A8380147",="3004814","CTY TNHH GREEN COOK","02-HOME LINE","0210-HOUSEWARE","021010-KITCHEN","02101001-COOKWARE","0210100106-SAUCE PAN","","",,"No","Yes","Yes",="8936146120789",30-NOV-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,3000000,121,,,,"","41","10","",20500147,14-DEC-23,26-DEC-23,,1,381273,,,,409000,,,
"147-MOONLIGHT",="01264396","Active",1,1,="0126439611","MK-KHAN TAY HK25 XANH 34X40CM 50G","B0500147",="3005133","CTY TNHH SX TM DV MK","02-HOME LINE","0220-HOME FURNISHING","022020-BATHROOM","02202001-TOWELS","0220200101-LOT OF TOWELS","","",,"No","Yes","Yes",="8936204511221",15-FEB-23,31-DEC-49,"Yes",,,"","",1,Day,10,,1,,,,="",,,,3000000,121,,,,"","1","1","",20500147,15-DEC-23,10-JAN-24,,1,20800,,,,19000,,,
"147-MOONLIGHT",="01022277","Active",1,1,="0102227711","P-HC-BAT TO MINH CHAU 7- LOVELY","A8400147",="3004820","CTY TNHH SX KD SU HAO CANH","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102001-DISHWARE","0210200113-PORCELAIN BOWL","","",23,"Yes","Yes","Yes",="8936132505095",31-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",10900147,31-AUG-23,31-DEC-49,51500,1,51500,79900,,,,,70,1184500
"147-MOONLIGHT",="01380683","Active",1,1,="0138068311","BINH NUOC THUY TINH LILAC 1.4L","B0480147",="3004959","CTY TNHH MTV XNK TM DV HUNG THUY","02-HOME LINE","0210-HOUSEWARE","021020-TABLEWARES","02102002-DRINKING WARE","0210200207-BOTTLE GLASS","","",,"No","Yes","Yes",="8935282801972",23-AUG-23,31-DEC-49,"Yes",,,"","",1,Day,5,,1,,,,="",,,,5000000,121,,,,"","1","1","",20500147,14-DEC-23,26-DEC-23,,1,98200,159000,,,119000,,,
